Travel Year,Airline Name,Origin Country / Subregion,Destination Country / Subregion,Seats,,
2026,LOT Polish Airlines,Poland,Czech Republic,"184,181",,
2026,LOT Polish Airlines,Poland,Denmark,"167,676",,
2026,LOT Polish Airlines,Poland,Estonia,"138,404",,
2026,LOT Polish Airlines,Poland,Finland,"2,619",,
2026,LOT Polish Airlines,Poland,France,"337,159",,
2026,LOT Polish Airlines,Poland,Germany,"613,863",,
2026,LOT Polish Airlines,Poland,Greece,"123,557",,
2026,LOT Polish Airlines,Poland,Hungary,"129,099",,
2026,LOT Polish Airlines,Poland,Iceland,"32,178",,
2026,LOT Polish Airlines,Poland,Italy,"274,559",,
2026,LOT Polish Airlines,Poland,Latvia,"108,602",,
2026,LOT Polish Airlines,Poland,Lithuania,"178,550",,
2026,LOT Polish Airlines,Poland,Luxembourg,"39,869",,
2026,LOT Polish Airlines,Poland,Malta,"35,223",,
2026,LOT Polish Airlines,Poland,Netherlands,"192,405",,
2026,LOT Polish Airlines,Poland,Norway,"132,089",,
2026,LOT Polish Airlines,Poland,Poland,"2,408,184",,
2026,LOT Polish Airlines,Poland,Portugal,"86,490",,
2026,LOT Polish Airlines,Poland,Romania,"264,430",,
2026,LOT Polish Airlines,Poland,Slovakia,"24,160",,
2026,LOT Polish Airlines,Poland,Slovenia,"37,701",,
2026,LOT Polish Airlines,Poland,Spain,"320,300",,
2026,LOT Polish Airlines,Poland,Sweden,"167,259",,
2026,LOT Polish Airlines,Poland,Switzerland,"190,173",,
2026,LOT Polish Airlines,Poland,United Kingdom,"183,609",,
2026,LOT Polish Airlines,Portugal,Poland,"86,490",,
2026,LOT Polish Airlines,Romania,Poland,"264,131",,
2026,LOT Polish Airlines,Slovakia,Poland,"24,248",,
2026,LOT Polish Airlines,Slovenia,Poland,"37,701",,
2026,LOT Polish Airlines,Spain,Poland,"320,114",,
2026,LOT Polish Airlines,Sweden,Poland,"167,073",,
2026,LOT Polish Airlines,Switzerland,Poland,"190,173",,
2026,LOT Polish Airlines,United Kingdom,Poland,"183,612",,
2026,Lufthansa,Germany,Poland,"1,231,553",,
2026,Lufthansa,Poland,Germany,"1,230,275",,
2026,Luxair,Luxembourg,Poland,"6,380",,
2026,Luxair,Poland,Luxembourg,"6,380",,
2026,Neos,Italy,Poland,"16,514",,
2026,Neos,Poland,Italy,"16,514",,
2026,Norwegian,Norway,Poland,"280,068",,
2026,Norwegian,Poland,Norway,"280,068",,
2026,Norwegian Air Sweden,Denmark,Poland,"31,098",,
2026,Norwegian Air Sweden,Poland,Denmark,"31,098",,
2026,Norwegian Air Sweden,Poland,Sweden,"22,905",,
2026,Norwegian Air Sweden,Sweden,Poland,"22,905",,
2026,Ryanair,Austria,Poland,"71,381",,
2026,Ryanair,Belgium,Poland,"204,812",,
2026,Ryanair,Bulgaria,Poland,"203,105",,
2026,Ryanair,Croatia,Poland,"322,145",,
2026,Ryanair,Cyprus,Poland,"193,306",,
2026,Ryanair,Czech Republic,Poland,"72,987",,
2026,Ryanair,Denmark,Poland,"236,065",,
2026,Ryanair,Finland,Poland,"29,295",,
2026,Ryanair,France,Poland,"308,515",,
2026,Ryanair,Germany,Poland,"71,819",,
2026,Ryanair,Greece,Poland,"441,885",,
2026,Ryanair,Hungary,Poland,"33,075",,
2026,Ryanair,Ireland,Poland,"538,459",,
2026,Ryanair,Italy,Poland,"2,283,622",,
2026,Ryanair,Latvia,Poland,"35,144",,
2026,Ryanair,Malta,Poland,"344,662",,
2026,Ryanair,Netherlands,Poland,"73,542",,
2026,Ryanair,Norway,Poland,"271,423",,
2026,Ryanair,Poland,Austria,"71,381",,
2026,Ryanair,Poland,Belgium,"204,812",,
2026,Ryanair,Poland,Bulgaria,"203,105",,
2026,Ryanair,Poland,Croatia,"322,145",,
2026,Ryanair,Poland,Cyprus,"193,306",,
2026,Ryanair,Poland,Czech Republic,"72,987",,
2026,Ryanair,Poland,Denmark,"236,065",,
2026,Ryanair,Poland,Finland,"29,295",,
2026,Ryanair,Poland,France,"308,515",,
2026,Ryanair,Poland,Germany,"71,819",,
2026,Ryanair,Poland,Greece,"441,885",,
2026,Ryanair,Poland,Hungary,"33,075",,
2026,Ryanair,Poland,Ireland,"538,459",,
2026,Ryanair,Poland,Italy,"2,283,622",,
2026,Ryanair,Poland,Latvia,"35,144",,
2026,Ryanair,Poland,Malta,"344,662",,
2026,Ryanair,Poland,Netherlands,"73,542",,
2026,Ryanair,Poland,Norway,"271,423",,
2026,Ryanair,Poland,Poland,"213,584",,
2026,Ryanair,Poland,Portugal,"209,001",,
2026,Ryanair,Poland,Romania,"27,973",,
2026,Ryanair,Poland,Slovakia,"56,940",,
2026,Ryanair,Poland,Spain,"1,310,470",,
2026,Ryanair,Poland,Sweden,"359,859",,
2026,Ryanair,Poland,United Kingdom,"2,392,147",,
2026,Ryanair,Portugal,Poland,"209,001",,
2026,Ryanair,Romania,Poland,"27,973",,
2026,Ryanair,Slovakia,Poland,"56,940",,
2026,Ryanair,Spain,Poland,"1,310,470",,
2026,Ryanair,Sweden,Poland,"359,859",,
2026,Ryanair,United Kingdom,Poland,"2,392,147",,
2026,Ryanair UK,Poland,United Kingdom,"36,099",,
2026,Ryanair UK,United Kingdom,Poland,"36,099",,
2026,SAS,Denmark,Poland,"410,878",,
2026,SAS,Poland,Denmark,"410,626",,
2026,Sky Express,Greece,Poland,"46,592",,
2026,Sky Express,Poland,Greece,"46,592",,
2026,SkyAlps,Italy,Poland,988,,
2026,SkyAlps,Poland,Italy,988,,
2026,Smartwings,Greece,Poland,756,,
2026,Smartwings,Iceland,Poland,189,,
2026,Smartwings,Poland,Greece,567,,
2026,Smartwings,Poland,Iceland,189,,
2026,Smartwings Poland,Italy,Poland,"4,158",,
2026,Smartwings Poland,Poland,Italy,"4,158",,
2026,Smartwings Poland,Poland,Portugal,"6,426",,
2026,Smartwings Poland,Poland,Spain,"16,443",,
2026,Smartwings Poland,Portugal,Poland,"6,426",,
2026,Smartwings Poland,Spain,Poland,"16,443",,
2026,Swiss,Poland,Switzerland,"206,752",,
2026,Swiss,Switzerland,Poland,"206,752",,
2026,TAP Air Portugal,Poland,Portugal,"69,891",,
2026,TAP Air Portugal,Portugal,Poland,"69,891",,
2026,TUI Airways,Poland,United Kingdom,756,,
2026,TUI Airways,United Kingdom,Poland,756,,
2026,TUIfly Belgium,Belgium,Poland,189,,
2026,TUIfly Belgium,Poland,Belgium,189,,
2026,Wizz Air,Belgium,Poland,"70,744",,
2026,Wizz Air,Bulgaria,Poland,"130,255",,
2026,Wizz Air,Croatia,Poland,"113,525",,
2026,Wizz Air,Cyprus,Poland,"252,632",,
2026,Wizz Air,Denmark,Poland,"223,300",,
2026,Wizz Air,Estonia,Poland,"70,983",,
2026,Wizz Air,Finland,Poland,"50,800",,
2026,Wizz Air,France,Poland,"228,723",,
2026,Wizz Air,Germany,Poland,"409,757",,
2026,Wizz Air,Greece,Poland,"171,083",,
2026,Wizz Air,Hungary,Poland,"212,692",,
2026,Wizz Air,Iceland,Poland,"157,501",,
2026,Wizz Air,Italy,Poland,"1,095,974",,
2026,Wizz Air,Lithuania,Poland,"64,530",,
2026,Wizz Air,Malta,Poland,"181,381",,
2026,Wizz Air,Netherlands,Poland,"324,960",,
2026,Wizz Air,Norway,Poland,"753,182",,
2026,Wizz Air,Poland,Belgium,"70,744",,
2026,Wizz Air,Poland,Bulgaria,"130,255",,
2026,Wizz Air,Poland,Croatia,"113,525",,
2026,Wizz Air,Poland,Cyprus,"252,632",,
2026,Wizz Air,Poland,Denmark,"223,300",,
2026,Wizz Air,Poland,Estonia,"70,983",,
2026,Wizz Air,Poland,Finland,"50,800",,
2026,Wizz Air,Poland,France,"228,723",,
2026,Wizz Air,Poland,Germany,"409,757",,
2026,Wizz Air,Poland,Greece,"171,083",,
2026,Wizz Air,Poland,Hungary,"212,692",,
2026,Wizz Air,Poland,Iceland,"157,262",,
2026,Wizz Air,Poland,Italy,"1,088,804",,
2026,Wizz Air,Poland,Lithuania,"64,530",,
2026,Wizz Air,Poland,Malta,"181,381",,
2026,Wizz Air,Poland,Netherlands,"324,960",,
2026,Wizz Air,Poland,Norway,"753,182",,
2026,Wizz Air,Poland,Portugal,"174,240",,
2026,Wizz Air,Poland,Romania,"171,841",,
2026,Wizz Air,Poland,Slovakia,"5,975",,
2026,Wizz Air,Poland,Spain,"1,252,802",,
2026,Wizz Air,Poland,Sweden,"179,859",,
2026,Wizz Air,Poland,Switzerland,"128,104",,
2026,Wizz Air,Poland,United Kingdom,"829,492",,
2026,Wizz Air,Portugal,Poland,"174,240",,
2026,Wizz Air,Romania,Poland,"171,841",,
2026,Wizz Air,Slovakia,Poland,"5,975",,
2026,Wizz Air,Spain,Poland,"1,252,802",,
2026,Wizz Air,Sweden,Poland,"179,859",,
2026,Wizz Air,Switzerland,Poland,"128,104",,
2026,Wizz Air,United Kingdom,Poland,"829,492",,
2026,Wizz Air Malta,Germany,Poland,"22,185",,
2026,Wizz Air Malta,Italy,Poland,"269,353",,
2026,Wizz Air Malta,Poland,Germany,"22,185",,
2026,Wizz Air Malta,Poland,Italy,"269,353",,
2026,Wizz Air Malta,Poland,Romania,"20,090",,
2026,Wizz Air Malta,Romania,Poland,"20,090",,
2026,Wizz Air UK,Poland,United Kingdom,"240,912",,
2026,Wizz Air UK,United Kingdom,Poland,"240,912",,
2026,World2Fly,Poland,Spain,"3,135",,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
